OBJECTID_1,OBJECTID,ROADWAY,BEGIN_POST,END_POST,CCTXTCLS,URBAREA,FUNCLASS,TYPEROAD,USROUTE,STROADNO,MNG_DIST_C,CONTYDOT,AADT_2024,NOLANES_To,MAXSPEED_M,IsSignaliz,IsIntercha,Countermea,Counterme1,Counterme2,Counterme3,LocationID,LocationSt,CrashModif,CostScenar,CostEstima,TotalLives,Crash_Save,Crash_Sav1,Crash_Sav2,Crash_Sav3,Benefit_Al,Benefit_KA,CostPerLif,CrashSavin,Crash_Sav4,CostBenefi,PresentVal,PresentVa1,NetPresent,Counterme4,Interchang,FDOT Manag,FDOT Count,Intersecti,Intersect1,Entering V,Avg Annual,Avg Annua1,Crash Inte,Signalized,Counterme5,Serious In,Intersect2,Match_Stat,Matched_ID,Match_Cnt,Ovl_Ft,Ovl_Mi,Ovl_Pct,Ang_Dif,Min_Ft,QC_Flag,WP_IDs,WP_Count
108692,266549,93040000,9.94,9.943,SUBURBAN COMMERCIAL,MIAMI,URBAN MINOR ART,DIVIDED,US    1,SR    5,4,PALM BEACH,20200,5,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02581,Potential Location,0.850000024,1,12890.297660625,0.0138963564190648,0.00674965883211719,0.028740191684884,0.0555493312440019,0.201970907499817,66332.6740164578,,927602.694684806,2.94399724902726,0.294399724902726,41.7381677194981,538017.40571342,12890.297660625,536585.150417795,,N,4,93,93040000 = 9.941|93A06852 = .047,BREAKWATER CT|US-1,10250,20500,,IS|U|3|D,Y,10,0.449977327470851,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
58423,129875,70008000,0.293,0.467,SUBURBAN RESIDENTIAL,PALM BAY-MELBOURNE,URBAN MINOR ART,DIVIDED,,SR  513,5,BREVARD,23000,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03551,Potential Location,0.850000024,1,11458.042365,0.0139814948329149,0.00589844313263598,0.0233971577594561,0.0423267909980823,0.137641262804344,47465.2644083233,,819514.830275926,2.1066180417781,0.21066180417781,33.5996150556596,384985.81275544,11458.042365,383553.557459815,,N,5,70,70008000 = .467|70A09364 = .008,S PATRICK DR|YACHT CLUB BLVD,11000,22000,,IS|U|3|D,Y,10,0.393229605092469,On-System / Off-System,On Corridor,448792-1,2,921,0.17,100,0,1.3,Verified Match,448792-1,2
67147,155602,75006001,0.125,0.417000000001281,URBAN GENERAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR  426,5,ORANGE,23000,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01178,Potential Location,0.850000024,1,11458.042365,0.0139996889634349,0.0059061187814491,0.0234276044997481,0.0423818708853986,0.137820375490815,26030.7604331646,,818449.780914898,2.10935938553754,0.210935938553754,18.4266018753507,211132.784930757,11458.042365,209700.529635132,,N,5,75,75006001 = .273|75A04533 = 0,ADANSON ST|W FAIRBANKS AVE,9150,18300,,IS|U|2|U,Y,10,0.393741315095217,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
46701,104138,48205000,8.29,8.363,SUBURBAN RESIDENTIAL,PENSACOLA,URBAN MINOR ART,DIVIDED,,SR  173,3,ESCAMBIA,24000,2,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00707,Potential Location,0.850000024,1,8593.53177375,0.0140081619827083,0.00680396439160116,0.028971425918783,0.0559962630945143,0.203595899725953,59806.83916579,,613466.04817662,2.96768369329122,0.296768369329122,56.4479252695765,485087.039366371,8593.53177375,483654.784070746,,N,3,48,48205000 = 8.335|48A01220 = .066,MULDOON RD|N BLUE ANGEL PKWY,13500,27000,,IS|U|1|U,Y,10,0.453597698682375,On-System / Off-System,On Corridor,"454642-1, 421012-3",2,387,0.07,100,0,0,Verified Match,"454642-1, 421012-3",2
84416,195900,86015000,4.673,4.74,SUBURBAN RESIDENTIAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  818,4,BROWARD,28561,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04728,Potential Location,0.850000024,1,20051.57413875,0.0141233232655495,0.0059582770026537,0.023634498777193,0.0427561544171909,0.139037497241554,35379.4962010338,,1419749.00395157,2.12798759765147,0.212798759765147,14.3110662747479,286959.406412672,20051.57413875,285527.151117047,,N,4,86,86015000 = 4.722|86015004 = .004,GRIFFIN RD|MASON WACHTSTETTER DR,13622,27244,,IS|U|3|D,Y,10,0.397218530398545,On-System / On-System,On Corridor,449816-1,1,353,0.07,100,0,0.3,Verified Match,449816-1,1
65631,135070,71020000,12.436,12.65,SUBURBAN COMMERCIAL,JACKSONVILLE,URBAN PRIN ART OTHER,DIVIDED,US   17,SR   15,2,CLAY,48500,6,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00862,Potential Location,0.850000024,1,17187.0635475,0.0142062155992756,0.00690016186250532,0.0293810368075928,0.0567879631358058,0.206474428994018,50037.7080185238,,1209827.02447345,3.00964212359849,0.300964212359849,23.6137274790654,405850.634776044,17187.0635475,404418.379480419,,N,2,71,71020000 = 12.453|71A00525 = .709,MILWAUKEE AVE|PARK AVE,27500,55000,,IS|U|3|D,Y,10,0.460010864435426,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
78633,145480,72190000,13.54,13.562,SUBURBAN COMMERCIAL,JACKSONVILLE,URBAN PRIN ART OTHER,DIVIDED,US   90,SR  212,2,DUVAL,41132,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04037,Potential Location,0.850000024,1,17187.0635475,0.0144116233106061,0.00607990358416195,0.0241169508838424,0.0436289377567177,0.14187567604449,36101.6994783402,,1192583.45691365,2.17142630600273,0.217142630600273,17.0370651808642,292817.121926413,17187.0635475,291384.866630788,,N,2,72,72190000 = 13.559|72A09367 = .596,20TH ST N|BEACH BLVD,39487,39974,,IS|U|3|D,Y,10,0.405326970463112,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
34917,92299,34010000,22.3072754838411,22.359,SUBURBAN COMMERCIAL,,RURAL PRIN ART OTHER,DIVIDED,USA  27,SR  500,2,LEVY,8673,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00445,Potential Location,0.850000024,1,14322.55295625,0.014588874226861,0.00708602462447536,0.0301724444237353,0.0583176037276341,0.212036024274492,69638.3288665391,,981744.905983172,3.09070984473022,0.309070984473023,39.4363511456574,564829.227684949,14322.55295625,563396.972389324,,N,2,34,34010000 = 22.352|34070000 = 32.955,E THRASHER DR|N HATHAWAY AVE|W THRASHER DR,5775,6900,3300,IS|U|2|U,Y,10,0.472401717215965,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
41410,87201,26070000,15.834,16.372,SUBURBAN COMMERCIAL,GAINESVILLE,URBAN PRIN ART OTHER,DIVIDED,,SR   26,2,ALACHUA,24500,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02663,Potential Location,0.850000024,1,11458.042365,0.014619668042003,0.00710098162040147,0.0302361316323244,0.0584406990042666,0.212483584383203,69785.319634474,,783741.623413096,3.09723363444396,0.309723363444396,49.3994904586126,566021.454484197,11458.042365,564589.199188572,,N,2,26,26070000 = 16.091|26A03571 = .247,NW 48TH BLVD|SR-26,12500,25000,,IS|U|3|D,Y,10,0.473398850437247,On-System / Off-System,Off Corridor,,0,0,0,0,0.1,150.4,No Match - Low Target Ratio,,0
38142,88918,26100000,0.295,0.395,SUBURBAN COMMERCIAL,GAINESVILLE,URBAN MINOR ART,DIVIDED,,SR  121,2,ALACHUA,16800,2,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00651,Potential Location,0.850000024,1,8593.53177375,0.0146458374254991,0.00617871266388244,0.0245088935667337,0.0443379843936009,0.144181404217746,44471.2812174011,,586755.917335819,2.20671578584513,0.220671578584513,41.973653746244,360701.927128729,8593.53177375,359269.671833104,,N,2,26,26100000 = .303|26A04078 = .861,NW 22ND ST|NW 67TH PL,6200,12400,,IS|U|1|U,Y,10,0.411914243498442,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
75477,162451,75080000,14.045,14.346,SUBURBAN COMMERCIAL,ORLANDO,URBAN MINOR ART,DIVIDED,,SR   15,5,ORANGE,37500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01855,Potential Location,0.850000024,1,11458.042365,0.0147081991406608,0.00620502151246627,0.0246132519994495,0.0445267747422348,0.144795326071458,49932.3262301123,,779024.152135952,2.21611194239675,0.221611194239675,35.3459937720519,404995.894073196,11458.042365,403563.638777571,,N,5,75,75080000 = 14.129|75A12410 = .164,CONWAY RD|PARKSIDE DR,15250,30500,,IS|U|3|D,Y,10,0.413668167017991,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
108803,266779,93040000,7.528,7.542,SUBURBAN RESIDENTIAL,MIAMI,URBAN MINOR ART,DIVIDED,US    1,SR    5,4,PALM BEACH,25000,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02577,Potential Location,0.850000024,1,11458.042365,0.0147618114662042,0.00717002271215632,0.0305301100778314,0.0590089034973721,0.214549509832672,70463.8250740858,,776194.8722372,3.12734727266653,0.312734727266653,49.879789512422,571524.741390614,11458.042365,570092.486094989,,N,4,93,93040000 = 7.531|93A08236 = 1.126,OCEAN BLUFFS BLVD|US-1,25000,26000,,IS|U|3|D,Y,10,0.478001590624009,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
93788,220445,87020000,16.32,16.917,SUBURBAN COMMERCIAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,6,MIAMI-DADE,64500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04946,Potential Location,0.850000024,1,14322.55295625,0.0147991495260336,0.00624339120629543,0.0247654517849719,0.0448021128229533,0.145690689982461,37072.4683270545,,967795.678464819,2.22981560749284,0.222981560749284,20.9942269232781,300690.92688418,14322.55295625,299258.671588555,,N,6,87,87020000 = 16.641,S DIXIE HWY,30000,60000,,IS|U|3|D,Y,10,0.416226147015879,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
93121,219974,87020000,14.6276861648552,14.7725331469398,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,1WAY,US    1,SR    5,6,MIAMI-DADE,26500,3,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04923,Potential Location,0.850000024,1,11458.042365,0.0148267209585373,0.00720155017986099,0.0306643547097022,0.0592683728706207,0.215492910295105,49972.6799810257,,772796.790136013,3.14109860151143,0.314109860151143,35.374559303365,405323.199141161,11458.042365,403890.943845536,,N,6,87,87020000 = 14.77|87A00533 = .064,SW 174TH ST|US-1,14000,28000,,IS|U|2|U,Y,10,0.480103422140613,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
95345,202679,86020000,6.596,6.616,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,BROWARD,44000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01798,Potential Location,0.850000024,1,17187.0635475,0.0148510289712499,0.00626527784724604,0.024852268794076,0.0449591697371822,0.146201418802125,27656.6886999342,,1157297.82635078,2.23763238077754,0.223763238077754,13.0517071183961,224320.519647232,17187.0635475,222888.264351607,,N,4,86,86020000 = 6.607|86A13628 = 0,N FEDERAL HWY|NE 59TH ST,21750,43500,,IS|U|3|D,Y,10,0.417685256646044,On-System / Off-System,On Corridor,"457344-1, 457345-1",2,106,0.02,100,1,0.7,Verified Match,"457344-1, 457345-1",2
1615,1890,03010000,9.272,9.98,URBAN GENERAL,BONITA SPRINGS,URBAN PRIN ART OTHER,DIVIDED,US   41,SR   45,1,COLLIER,41500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01612,Potential Location,0.850000024,1,20051.57413875,0.0148637556150869,0.00627064690011478,0.024873566037122,0.0449976976628607,0.146326706645086,27680.3892009215,,1349024.74569734,2.23954992806692,0.223954992806692,11.196764422938,224512.751940659,20051.57413875,223080.496645034,,N,1,3,03010000 = 9.592|03900002 = .004,26TH AVE N|9TH ST N,19500,39000,,IS|U|3|D,Y,10,0.418043193561229,On-System / On-System,On Corridor,"456234-1, 413627-1, 412666-1, 454326-1",7,3752,0.71,100,0,1.2,Verified Match,"456234-1, 413627-1, 412666-1, 454326-1",7
22870,39766,11070000,11.659421629861,11.885,URBAN GENERAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR   50,5,LAKE,39500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00132,Potential Location,0.850000024,1,11458.042365,0.0148947465143942,0.00723459116413431,0.030805043927497,0.0595402984042926,0.21648159990807,38940.8877000888,,769267.362417147,3.15551008055433,0.315551008055433,27.5653965685951,315845.481690988,11458.042365,314413.226395363,,N,5,11,11070000 = 11.871|11A05949 = .077,8TH ST|SR-50,18250,36500,,IS|U|2|U,Y,10,0.482306154777939,On-System / Off-System,On Corridor,454198-1,2,1193,0.23,100,0,0.6,Verified Match,454198-1,2
74007,159870,75040000,9.05,9.248,URBAN GENERAL,ORLANDO,URBAN PRIN ART OTHER,1WAY,,SR  527,5,ORANGE,24500,2,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04288,Potential Location,0.850000024,1,8593.53177375,0.0149696274144216,0.0072709618870048,0.030959911243463,0.0598396275085582,0.217569925716424,50454.3386435918,,574064.506473357,3.17137389096892,0.317137389096892,47.6206864800921,409229.882354458,8593.53177375,407797.627058833,,N,5,75,75040000 = 9.084|75A13855 = .508,FAIRLANE AVE|HANSEL AVE,12500,25000,,IS|U|2|U,Y,10,0.484730870023926,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
78013,196109,86012000,0.689,0.698,SUBURBAN RESIDENTIAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  869,4,BROWARD,48500,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03934,Potential Location,0.850000024,1,11458.042365,0.0149884307620484,0.00632324422773917,0.0250822021033654,0.045375132189795,0.147554075025447,50883.6742915101,,764459.104952631,2.25833496622551,0.225833496622551,36.019432107335,412712.179049085,11458.042365,411279.92375346,,N,4,86,86012000 = .694|86A07218 = .517,SW 10TH ST|SW 28TH AVE,22500,45000,,IS|U|3|D,Y,10,0.421549682630561,On-System / Off-System,On Corridor,"439891-1, 439891-2",5,47,0.01,100,0,0.5,Verified Parallel Fallback,"439891-1, 439891-2",5
100544,226464,87026000,7.468,7.4887000000017,URBAN GENERAL,MIAMI,URBAN MINOR ART,DIVIDED,,SR  860,6,MIAMI-DADE,48000,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03495,Potential Location,0.850000024,1,8593.53177375,0.0150044707686284,0.00633001110551509,0.0251090440518765,0.0454236908034648,0.147711981371474,27899.0329731408,,572731.414940507,2.26075174409193,0.226075174409193,26.3321477999481,226286.148789935,8593.53177375,224853.89349431,,N,6,87,87026000 = 7.487,NE 13TH AVE|NE MIAMI GARDENS DR,23250,46500,,IS|U|3|D,Y,10,0.422000807887802,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
45723,103617,48012000,1.095,1.57854390611412,SUBURBAN COMMERCIAL,PENSACOLA,URBAN MINOR ART,DIVIDED,,SR  296,3,ESCAMBIA,34500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00960,Potential Location,0.850000024,1,11458.042365,0.0150121530434103,0.0063332520651887,0.0251218998585818,0.0454469476900115,0.147787609765635,50964.2081951209,,763251.102747692,2.26190924683758,0.226190924683758,36.0764402836083,413365.381147977,11458.042365,411933.125852352,,N,3,48,48012000 = 1.291|48A03383 = 0,S GULF MNR|W MICHIGAN AVE,17750,35500,,IS|U|2|U,Y,10,0.422216871900613,On-System / Off-System,On Corridor,"432561-1, 457655-2",3,2548,0.48,100,0,1.5,Verified Match,"432561-1, 457655-2",3
92100,221553,87020000,15.651,15.847,SUBURBAN COMMERCIAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,6,MIAMI-DADE,64500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04933,Potential Location,0.850000024,1,14322.55295625,0.0150191100030428,0.00633618703253366,0.0251335418957169,0.045468008798274,0.147856097772142,37623.4782214259,,953621.949193286,2.26295746498971,0.226295746498971,21.3062651360388,305160.110710819,14322.55295625,303727.855415194,,N,6,87,87020000 = 15.667,S DIXIE HWY,30000,60000,,IS|U|3|D,Y,10,0.422412536421583,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
115424,267163,93030000,6.632,6.686,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  806,4,PALM BEACH,41500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-05519,Potential Location,0.850000024,1,17187.0635475,0.0151057700363489,0.00637274673408471,0.0252785620452027,0.0457303585084782,0.148709225178151,28131.0864234976,,1137781.35812626,2.27601469469551,0.227601469469551,13.2755842503536,228168.310141018,17187.0635475,226736.054845393,,N,4,93,93030000 = 6.679|93A18411 = 0,NW 24TH AVE|W ATLANTIC AVE,23250,46500,,IS|U|3|D,Y,10,0.42484985024829,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
115202,249526,90060000,18.258,18.315,URBAN GENERAL,KEY LARGO,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,6,MONROE,29500,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-05399,Potential Location,0.850000024,1,11458.042365,0.0152221047580702,0.00642182544481086,0.0254732409310831,0.046082543701189,0.149854485981596,28303.6975521947,,752723.920056153,2.29354306534486,0.229354306534486,20.0355639910603,229568.341016237,11458.042365,228136.085720612,,N,6,90,90060000 = 18.264|90A00637 = .161,JO JEAN WAY|OVERSEAS HWY,15000,30000,,IS|U|3|D,Y,10,0.428121764820206,On-System / Off-System,On Corridor,433891-4,1,301,0.06,100,0,0.7,Verified Match,433891-4,1
38488,84393,17040000,0.392,0.487,URBAN GENERAL,215,URBAN PRIN ART OTHER,DIVIDED,,SR  780,1,SARASOTA,41000,6,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00621,Potential Location,0.850000024,1,28645.1059125,0.0152258131967612,0.00739539498128403,0.0314897500205744,0.0608637052203001,0.221293353166564,53628.9759760489,,1881351.4616476,3.22564784708399,0.322564784708399,15.1851082772731,434979.034895267,28645.1059125,433546.779599642,,N,1,17,17040000 = .392|17040401 = .325,FRUITVILLE RD|N SCHOOL AVE,36000,42500,29500,IS|U|3|D,Y,10,0.493026410969828,On-System / On-System,On Corridor,"453539-1, 454316-1",4,501,0.09,100,0.1,0.1,Verified Match,"453539-1, 454316-1",4
48989,98505,46010002,2.977,3.155,SUBURBAN COMMERCIAL,PANAMA CITY,URBAN MINOR ART,DIVIDED,,SR  392A,3,BAY,25000,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02482,Potential Location,0.850000024,1,11458.042365,0.0152394402499831,0.00642913885546161,0.0255022507933311,0.0461350241942847,0.150025145773466,51735.817202994,,751867.665547147,2.29615503641542,0.229615503641542,36.6226453023982,419623.821393247,11458.042365,418191.566097622,,N,3,46,46010002 = 3.02|46A00465 = 0,CLARENCE ST|HUTCHISON BLVD,12250,24500,,IS|U|2|U,Y,10,0.428609325608266,On-System / Off-System,On Corridor,217986-2,1,941,0.18,100,0,0.1,Verified Match,217986-2,1
103544,235353,87281000,1.299,1.441,URBAN CENTER,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  953,6,MIAMI-DADE,32500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-05300,Potential Location,0.850000024,1,11458.042365,0.0155051902540335,0.00654125213842038,0.0259469668157342,0.0469395408081092,0.152641329993028,28830.0614411905,,738981.088092055,2.33619608780695,0.233619608780695,20.4081653927362,233837.623661898,11458.042365,232405.368366273,,N,6,87,87281000 = 1.353|87A18315 = 0,SEVILLA AVE|SW 42ND AVE,14250,28500,,IS|U|2|U,Y,10,0.436083545668059,On-System / Off-System,On Corridor,447829-1,3,752,0.14,100,0,0.2,Verified Match,447829-1,3
39106,90706,26250000,0.368,0.712,SUBURBAN COMMERCIAL,GAINESVILLE,URBAN MINOR ART,DIVIDED,,SR  121,2,ALACHUA,20900,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00783,Potential Location,0.850000024,1,14322.55295625,0.0155085558031644,0.00753272710439413,0.0320745131383627,0.0619939412495325,0.225402759911901,54624.8634370501,,923525.90002788,3.28554796984506,0.328554796984506,30.9341899906242,443056.574299414,14322.55295625,441624.319003789,,N,2,26,26250000 = .37|26A04382 = .367,SR-121|SW 34TH ST|SW 47TH AVE,10400,20800,,IS|U|3|D,Y,10,0.502181887308711,On-System / Off-System,On Corridor,207712-6,2,1818,0.34,100,0,0.5,Verified Match,207712-6,2
65657,137995,72080000,2.123,3.331,URBAN GENERAL,JACKSONVILLE,URBAN PRIN ART OTHER,NOT DIVIDED,US   23,SR  139,2,DUVAL,15700,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00929,Potential Location,0.850000024,1,11458.042365,0.0155523873011625,0.00656116339267792,0.0260259481242891,0.0470824224937536,0.153105962798397,26455.0027194373,,736738.491854789,2.34330735539234,0.234330735539234,18.7269136441101,214573.76989991,11458.042365,213141.514604285,,N,2,72,72080000 = 2.158|72A06172 = 0,KINGS RD|SPIRES AVE,6350,12700,,IS|U|2|U,Y,10,0.437410962830948,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
98166,206436,86090000,2.62,2.704,SUBURBAN RESIDENTIAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  816,4,BROWARD,51500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04285,Potential Location,0.850000024,1,14322.55295625,0.0155648576174802,0.00656642430737446,0.026046816419252,0.0471201744279186,0.153228727217084,38990.5980761991,,920185.285868917,2.34518628133377,0.234518628133377,22.0804683590133,316248.677370771,14322.55295625,314816.422075146,,N,4,86,86090000 = 2.696,NW 48TH AVE|W OAKLAND PARK BLVD,28000,56000,,IS|U|3|D,Y,10,0.437761690533501,On-System / Off-System,On Corridor,"452075-1, 447675-1",7,443,0.08,100,0,0.3,Verified Match,"452075-1, 447675-1",7
15560,23431,10030000,2.613,2.763,SUBURBAN COMMERCIAL,TAMPA-ST PETERSBURG,URBAN PRIN ART OTHER,DIVIDED,US   92,SR  600,7,HILLSBOROUGH,45000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00106,Potential Location,0.850000024,1,17187.0635475,0.0156485699255989,0.00660174043736205,0.0261869037348695,0.0473736003606999,0.154052835650369,39200.3007949842,,1098315.28562775,2.3577993717586,0.23577993717586,18.4993529225493,317949.554267485,17187.0635475,316517.29897186,,N,7,10,10030000 = 2.713|10A12438 = 0,E HILLSBOROUGH AVE|N 46TH ST,18750,37500,,IS|U|3|D,Y,10,0.440116099576046,On-System / Off-System,On Corridor,"445362-2, 438702-1",6,790,0.15,100,0,0.7,Verified Match,"445362-2, 438702-1",6
114839,267710,93010000,3.954,3.967,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,PALM BEACH,32000,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-05520,Potential Location,0.850000024,1,11458.042365,0.0156804961259904,0.00761624097548105,0.0324301169878438,0.0626812559425954,0.227901756194792,40995.1547771409,,730719.377303905,3.32197419713312,0.332197419713312,29.0195669787016,332507.427855919,11458.042365,331075.172560294,,N,4,93,93010000 = 3.957|93A20010 = .402,N FEDERAL HWY|NE 32ND ST,15000,30000,,IS|U|3|D,Y,10,0.50774947960532,On-System / Off-System,On Corridor,"448064-1, 233752-1",4,69,0.01,100,0,0.6,Verified Parallel Fallback,"448064-1, 233752-1",4
